state,state_code,year,age_group,gender,race,deaths
Oklahoma,40,2013,55-64 years,Female,White,55
Oklahoma,40,2013,55-64 years,Male,White,41
Oklahoma,40,2013,65-74 years,Male,White,10
Oklahoma,40,2014,15-24 years,Male,White,14
Oklahoma,40,2014,25-34 years,Female,White,20
Oklahoma,40,2014,25-34 years,Male,American Indian or Alaska Native,11
Oklahoma,40,2014,25-34 years,Male,White,56
Oklahoma,40,2014,35-44 years,Female,White,46
Oklahoma,40,2014,35-44 years,Male,White,38
Oklahoma,40,2014,45-54 years,Female,White,67
Oklahoma,40,2014,45-54 years,Male,White,63
Oklahoma,40,2014,55-64 years,Female,White,43
Oklahoma,40,2014,55-64 years,Male,White,46
Oklahoma,40,2014,65-74 years,Female,White,13
Oregon,41,1999,25-34 years,Male,White,26
Oregon,41,1999,35-44 years,Female,White,12
Oregon,41,1999,35-44 years,Male,White,36
Oregon,41,1999,45-54 years,Male,White,20
Oregon,41,2000,25-34 years,Male,White,12
Oregon,41,2000,35-44 years,Female,White,18
Oregon,41,2000,35-44 years,Male,White,27
Oregon,41,2000,45-54 years,Male,White,19
Oregon,41,2001,25-34 years,Male,White,12
Oregon,41,2001,35-44 years,Female,White,19
Oregon,41,2001,35-44 years,Male,White,33
Oregon,41,2001,45-54 years,Female,White,16
Oregon,41,2001,45-54 years,Male,White,25
Oregon,41,2002,25-34 years,Male,White,16
Oregon,41,2002,35-44 years,Female,White,25
Oregon,41,2002,35-44 years,Male,White,37
Oregon,41,2002,45-54 years,Female,White,34
Oregon,41,2002,45-54 years,Male,White,40
Oregon,41,2003,25-34 years,Male,White,18
Oregon,41,2003,35-44 years,Female,White,18
Oregon,41,2003,35-44 years,Male,White,39
Oregon,41,2003,45-54 years,Female,White,37
Oregon,41,2003,45-54 years,Male,White,47
Oregon,41,2003,55-64 years,Male,White,12
Oregon,41,2004,25-34 years,Female,White,12
Oregon,41,2004,25-34 years,Male,White,24
Oregon,41,2004,35-44 years,Female,White,25
Oregon,41,2004,35-44 years,Male,White,39
Oregon,41,2004,45-54 years,Female,White,34
Oregon,41,2004,45-54 years,Male,White,41
Oregon,41,2004,55-64 years,Female,White,15
Oregon,41,2004,55-64 years,Male,White,13
Oregon,41,2005,15-24 years,Male,White,16
Oregon,41,2005,25-34 years,Female,White,12
Oregon,41,2005,25-34 years,Male,White,33
Oregon,41,2005,35-44 years,Female,White,24
Oregon,41,2005,35-44 years,Male,White,37
Oregon,41,2005,45-54 years,Female,White,32
Oregon,41,2005,45-54 years,Male,White,64
Oregon,41,2005,55-64 years,Female,White,13
Oregon,41,2005,55-64 years,Male,White,13
Oregon,41,2006,15-24 years,Male,White,20
Oregon,41,2006,25-34 years,Female,White,18
Oregon,41,2006,25-34 years,Male,White,43
Oregon,41,2006,35-44 years,Female,White,50
Oregon,41,2006,35-44 years,Male,White,35
Oregon,41,2006,45-54 years,Female,White,54
Oregon,41,2006,45-54 years,Male,White,72
Oregon,41,2006,55-64 years,Female,White,15
Oregon,41,2006,55-64 years,Male,White,25
Oregon,41,2007,15-24 years,Male,White,21
Oregon,41,2007,25-34 years,Female,White,20
Oregon,41,2007,25-34 years,Male,White,43
Oregon,41,2007,35-44 years,Female,White,30
Oregon,41,2007,35-44 years,Male,White,51
Oregon,41,2007,45-54 years,Female,White,52
Oregon,41,2007,45-54 years,Male,White,70
Oregon,41,2007,55-64 years,Female,White,20
Oregon,41,2007,55-64 years,Male,White,24
Oregon,41,2008,15-24 years,Male,White,31
Oregon,41,2008,25-34 years,Female,White,16
Oregon,41,2008,25-34 years,Male,White,49
Oregon,41,2008,35-44 years,Female,White,31
Oregon,41,2008,35-44 years,Male,White,51
Oregon,41,2008,45-54 years,Female,White,43
Oregon,41,2008,45-54 years,Male,White,56
Oregon,41,2008,55-64 years,Female,White,22
Oregon,41,2008,55-64 years,Male,White,21
Oregon,41,2009,15-24 years,Male,White,22
Oregon,41,2009,25-34 years,Female,White,23
Oregon,41,2009,25-34 years,Male,White,45
Oregon,41,2009,35-44 years,Female,White,22
Oregon,41,2009,35-44 years,Male,White,60
Oregon,41,2009,45-54 years,Female,White,63
Oregon,41,2009,45-54 years,Male,White,54
Oregon,41,2009,55-64 years,Female,White,20
Oregon,41,2009,55-64 years,Male,White,34
Oregon,41,2010,15-24 years,Male,White,20
Oregon,41,2010,25-34 years,Female,White,13
Oregon,41,2010,25-34 years,Male,White,56
Oregon,41,2010,35-44 years,Female,White,28
Oregon,41,2010,35-44 years,Male,White,38
Oregon,41,2010,45-54 years,Female,White,41
Oregon,41,2010,45-54 years,Male,White,45
Oregon,41,2010,55-64 years,Female,White,17
Oregon,41,2010,55-64 years,Male,White,36
Oregon,41,2011,15-24 years,Male,White,28
Oregon,41,2011,25-34 years,Female,White,20
Oregon,41,2011,25-34 years,Male,White,56
Oregon,41,2011,35-44 years,Female,White,36
Oregon,41,2011,35-44 years,Male,White,58
Oregon,41,2011,45-54 years,Female,White,49
Oregon,41,2011,45-54 years,Male,White,44
Oregon,41,2011,55-64 years,Female,White,23
Oregon,41,2011,55-64 years,Male,White,37
Oregon,41,2012,15-24 years,Male,White,25
Oregon,41,2012,25-34 years,Female,White,24
Oregon,41,2012,25-34 years,Male,White,44
Oregon,41,2012,35-44 years,Female,White,29
Oregon,41,2012,35-44 years,Male,White,45
Oregon,41,2012,45-54 years,Female,White,52
Oregon,41,2012,45-54 years,Male,White,54
Oregon,41,2012,55-64 years,Female,White,27
Oregon,41,2012,55-64 years,Male,White,24
Oregon,41,2013,15-24 years,Male,White,15
Oregon,41,2013,25-34 years,Female,White,17
Oregon,41,2013,25-34 years,Male,White,36
Oregon,41,2013,35-44 years,Female,White,31
Oregon,41,2013,35-44 years,Male,White,38
Oregon,41,2013,45-54 years,Female,White,35
Oregon,41,2013,45-54 years,Male,White,30
Oregon,41,2013,55-64 years,Female,White,27
Oregon,41,2013,55-64 years,Male,White,31
Oregon,41,2013,65-74 years,Female,White,10
Oregon,41,2014,15-24 years,Male,White,21
Oregon,41,2014,25-34 years,Female,White,20
Oregon,41,2014,25-34 years,Male,White,57
Oregon,41,2014,35-44 years,Female,White,27
Oregon,41,2014,35-44 years,Male,White,33
Oregon,41,2014,45-54 years,Female,White,39
Oregon,41,2014,45-54 years,Male,White,36
Oregon,41,2014,55-64 years,Female,White,31
Oregon,41,2014,55-64 years,Male,White,38
Pennsylvania,42,1999,15-24 years,Female,White,13
Pennsylvania,42,1999,15-24 years,Male,White,33
Pennsylvania,42,1999,25-34 years,Female,White,12
Pennsylvania,42,1999,25-34 years,Male,White,53
Pennsylvania,42,1999,35-44 years,Female,White,28
Pennsylvania,42,1999,35-44 years,Male,White,79
Pennsylvania,42,1999,45-54 years,Female,White,18
Pennsylvania,42,1999,45-54 years,Male,Black or African American,10
Pennsylvania,42,1999,45-54 years,Male,White,36
Pennsylvania,42,2000,15-24 years,Male,White,38
Pennsylvania,42,2000,25-34 years,Female,White,15
Pennsylvania,42,2000,25-34 years,Male,White,64
Pennsylvania,42,2000,35-44 years,Female,White,21
Pennsylvania,42,2000,35-44 years,Male,White,70
Pennsylvania,42,2000,45-54 years,Female,White,15
Pennsylvania,42,2000,45-54 years,Male,White,48
Pennsylvania,42,2001,15-24 years,Male,White,31
Pennsylvania,42,2001,25-34 years,Female,White,11
Pennsylvania,42,2001,25-34 years,Male,White,40
Pennsylvania,42,2001,35-44 years,Female,White,21
Pennsylvania,42,2001,35-44 years,Male,White,51
Pennsylvania,42,2001,45-54 years,Female,White,16
Pennsylvania,42,2001,45-54 years,Male,White,36
Pennsylvania,42,2002,15-24 years,Female,White,13
Pennsylvania,42,2002,15-24 years,Male,White,49
Pennsylvania,42,2002,25-34 years,Female,White,15
Pennsylvania,42,2002,25-34 years,Male,White,56
Pennsylvania,42,2002,35-44 years,Female,White,27
Pennsylvania,42,2002,35-44 years,Male,White,76
Pennsylvania,42,2002,45-54 years,Female,White,20
Pennsylvania,42,2002,45-54 years,Male,Black or African American,11
Pennsylvania,42,2002,45-54 years,Male,White,49
Pennsylvania,42,2003,15-24 years,Female,White,17
Pennsylvania,42,2003,15-24 years,Male,White,57
Pennsylvania,42,2003,25-34 years,Female,White,17
Pennsylvania,42,2003,25-34 years,Male,White,63
Pennsylvania,42,2003,35-44 years,Female,White,54
Pennsylvania,42,2003,35-44 years,Male,White,104
Pennsylvania,42,2003,45-54 years,Female,White,28
Pennsylvania,42,2003,45-54 years,Male,White,83
Pennsylvania,42,2004,15-24 years,Female,White,14
Pennsylvania,42,2004,15-24 years,Male,White,68
Pennsylvania,42,2004,25-34 years,Female,White,27
Pennsylvania,42,2004,25-34 years,Male,White,77
Pennsylvania,42,2004,35-44 years,Female,White,31
Pennsylvania,42,2004,35-44 years,Male,White,100
Pennsylvania,42,2004,45-54 years,Female,White,34
Pennsylvania,42,2004,45-54 years,Male,White,76
Pennsylvania,42,2004,55-64 years,Male,White,11
Pennsylvania,42,2005,15-24 years,Female,White,16
Pennsylvania,42,2005,15-24 years,Male,White,59
Pennsylvania,42,2005,25-34 years,Female,White,28
Pennsylvania,42,2005,25-34 years,Male,White,73
Pennsylvania,42,2005,35-44 years,Female,White,49
Pennsylvania,42,2005,35-44 years,Male,White,92
Pennsylvania,42,2005,45-54 years,Female,White,48
Pennsylvania,42,2005,45-54 years,Male,White,79
Pennsylvania,42,2005,55-64 years,Male,White,12
Pennsylvania,42,2006,15-24 years,Female,White,16
Pennsylvania,42,2006,15-24 years,Male,White,69
Pennsylvania,42,2006,25-34 years,Female,White,21
Pennsylvania,42,2006,25-34 years,Male,White,74
Pennsylvania,42,2006,35-44 years,Female,White,40
Pennsylvania,42,2006,35-44 years,Male,White,68
Pennsylvania,42,2006,45-54 years,Female,White,31
Pennsylvania,42,2006,45-54 years,Male,White,56
Pennsylvania,42,2007,15-24 years,Female,White,21
Pennsylvania,42,2007,15-24 years,Male,White,51
Pennsylvania,42,2007,25-34 years,Female,White,22
Pennsylvania,42,2007,25-34 years,Male,White,96
Pennsylvania,42,2007,35-44 years,Female,White,18
Pennsylvania,42,2007,35-44 years,Male,White,86
Pennsylvania,42,2007,45-54 years,Female,White,42
Pennsylvania,42,2007,45-54 years,Male,Black or African American,11
Pennsylvania,42,2007,45-54 years,Male,White,79
Pennsylvania,42,2007,55-64 years,Female,White,16
Pennsylvania,42,2007,55-64 years,Male,White,25
Pennsylvania,42,2008,15-24 years,Female,White,26
Pennsylvania,42,2008,15-24 years,Male,White,72
Pennsylvania,42,2008,25-34 years,Female,White,28
Pennsylvania,42,2008,25-34 years,Male,White,91
Pennsylvania,42,2008,35-44 years,Female,White,40
Pennsylvania,42,2008,35-44 years,Male,White,88
Pennsylvania,42,2008,45-54 years,Female,White,58
Pennsylvania,42,2008,45-54 years,Male,White,108
Pennsylvania,42,2008,55-64 years,Female,White,15
Pennsylvania,42,2008,55-64 years,Male,White,22
Pennsylvania,42,2009,15-24 years,Female,White,28
Pennsylvania,42,2009,15-24 years,Male,White,61
Pennsylvania,42,2009,25-34 years,Female,White,32
Pennsylvania,42,2009,25-34 years,Male,White,133
Pennsylvania,42,2009,35-44 years,Female,White,48
Pennsylvania,42,2009,35-44 years,Male,White,94
Pennsylvania,42,2009,45-54 years,Female,White,48
Pennsylvania,42,2009,45-54 years,Male,Black or African American,10
Pennsylvania,42,2009,45-54 years,Male,White,93
Pennsylvania,42,2009,55-64 years,Female,White,18
Pennsylvania,42,2009,55-64 years,Male,White,33
Pennsylvania,42,2010,15-24 years,Female,White,15
Pennsylvania,42,2010,15-24 years,Male,White,79
Pennsylvania,42,2010,25-34 years,Female,White,41
Pennsylvania,42,2010,25-34 years,Male,White,117
Pennsylvania,42,2010,35-44 years,Female,White,39
Pennsylvania,42,2010,35-44 years,Male,White,92
Pennsylvania,42,2010,45-54 years,Female,White,64
Pennsylvania,42,2010,45-54 years,Male,White,80
Pennsylvania,42,2010,55-64 years,Female,White,15
Pennsylvania,42,2010,55-64 years,Male,White,34
Pennsylvania,42,2011,15-24 years,Female,White,25
Pennsylvania,42,2011,15-24 years,Male,White,76
Pennsylvania,42,2011,25-34 years,Female,White,54
Pennsylvania,42,2011,25-34 years,Male,White,158
Pennsylvania,42,2011,35-44 years,Female,White,50
Pennsylvania,42,2011,35-44 years,Male,White,99
Pennsylvania,42,2011,45-54 years,Female,White,73
Pennsylvania,42,2011,45-54 years,Male,Black or African American,11
Pennsylvania,42,2011,45-54 years,Male,White,92
Pennsylvania,42,2011,55-64 years,Female,White,26
Pennsylvania,42,2011,55-64 years,Male,White,38
Pennsylvania,42,2012,15-24 years,Female,White,28
Pennsylvania,42,2012,15-24 years,Male,White,67
Pennsylvania,42,2012,25-34 years,Female,White,75
Pennsylvania,42,2012,25-34 years,Male,White,176
Pennsylvania,42,2012,35-44 years,Female,White,52
Pennsylvania,42,2012,35-44 years,Male,White,113
Pennsylvania,42,2012,45-54 years,Female,White,67
Pennsylvania,42,2012,45-54 years,Male,White,118
Pennsylvania,42,2012,55-64 years,Female,White,26
Pennsylvania,42,2012,55-64 years,Male,White,42
Pennsylvania,42,2013,15-24 years,Female,White,25
Pennsylvania,42,2013,15-24 years,Male,White,83
Pennsylvania,42,2013,25-34 years,Female,White,73
Pennsylvania,42,2013,25-34 years,Male,White,208
Pennsylvania,42,2013,35-44 years,Female,White,69
Pennsylvania,42,2013,35-44 years,Male,White,132
Pennsylvania,42,2013,45-54 years,Female,White,72
Pennsylvania,42,2013,45-54 years,Male,White,122
Pennsylvania,42,2013,55-64 years,Female,White,41
Pennsylvania,42,2013,55-64 years,Male,White,62
Pennsylvania,42,2014,15-24 years,Female,White,37
Pennsylvania,42,2014,15-24 years,Male,White,122
Pennsylvania,42,2014,25-34 years,Female,White,75
Pennsylvania,42,2014,25-34 years,Male,White,217
Pennsylvania,42,2014,35-44 years,Female,White,78
Pennsylvania,42,2014,35-44 years,Male,White,154
Pennsylvania,42,2014,45-54 years,Female,White,83
Pennsylvania,42,2014,45-54 years,Male,White,126
Pennsylvania,42,2014,55-64 years,Female,White,37
Pennsylvania,42,2014,55-64 years,Male,Black or African American,12
Pennsylvania,42,2014,55-64 years,Male,White,73
Pennsylvania,42,2014,65-74 years,Female,White,11
Rhode Island,44,2000,35-44 years,Male,White,21
Rhode Island,44,2001,25-34 years,Male,White,12
Rhode Island,44,2001,35-44 years,Male,White,19
Rhode Island,44,2001,45-54 years,Male,White,12
Rhode Island,44,2002,35-44 years,Male,White,26
Rhode Island,44,2002,45-54 years,Male,White,11
Rhode Island,44,2003,25-34 years,Female,White,10
Rhode Island,44,2003,25-34 years,Male,White,12
Rhode Island,44,2003,35-44 years,Male,White,34
Rhode Island,44,2003,45-54 years,Male,White,22
Rhode Island,44,2004,25-34 years,Male,White,10
Rhode Island,44,2004,35-44 years,Male,White,17
Rhode Island,44,2004,45-54 years,Male,White,10
Rhode Island,44,2005,35-44 years,Female,White,13
Rhode Island,44,2005,35-44 years,Male,White,21
Rhode Island,44,2005,45-54 years,Female,White,14
Rhode Island,44,2005,45-54 years,Male,White,28
Rhode Island,44,2006,25-34 years,Male,White,21
Rhode Island,44,2006,35-44 years,Male,White,29
Rhode Island,44,2006,45-54 years,Male,White,33
Rhode Island,44,2007,35-44 years,Male,White,15
Rhode Island,44,2007,45-54 years,Male,White,26
Rhode Island,44,2008,25-34 years,Male,White,19
Rhode Island,44,2008,35-44 years,Male,White,24
Rhode Island,44,2008,45-54 years,Female,White,13
Rhode Island,44,2008,45-54 years,Male,White,25
Rhode Island,44,2008,55-64 years,Male,White,15
Rhode Island,44,2009,15-24 years,Male,White,13
Rhode Island,44,2009,25-34 years,Male,White,10
Rhode Island,44,2009,35-44 years,Male,White,20
Rhode Island,44,2009,45-54 years,Female,White,12
Rhode Island,44,2009,45-54 years,Male,White,21
Rhode Island,44,2010,25-34 years,Male,White,12
Rhode Island,44,2010,35-44 years,Male,White,21
Rhode Island,44,2010,45-54 years,Female,White,14
Rhode Island,44,2010,45-54 years,Male,White,24
Rhode Island,44,2011,25-34 years,Female,White,14
Rhode Island,44,2011,25-34 years,Male,White,15
Rhode Island,44,2011,35-44 years,Male,White,20
Rhode Island,44,2011,45-54 years,Female,White,16
Rhode Island,44,2011,45-54 years,Male,White,25
Rhode Island,44,2011,55-64 years,Female,White,11
Rhode Island,44,2011,55-64 years,Male,White,14
Rhode Island,44,2012,25-34 years,Male,White,21
Rhode Island,44,2012,35-44 years,Male,White,25
Rhode Island,44,2012,45-54 years,Female,White,17
Rhode Island,44,2012,45-54 years,Male,White,27
Rhode Island,44,2012,55-64 years,Male,White,20
Rhode Island,44,2013,15-24 years,Male,White,10
Rhode Island,44,2013,25-34 years,Male,White,36
Rhode Island,44,2013,35-44 years,Male,White,30
Rhode Island,44,2013,45-54 years,Female,White,22
Rhode Island,44,2013,45-54 years,Male,White,45
Rhode Island,44,2013,55-64 years,Male,White,11
Rhode Island,44,2014,25-34 years,Female,White,12
Rhode Island,44,2014,25-34 years,Male,White,41
Rhode Island,44,2014,35-44 years,Female,White,13
Rhode Island,44,2014,35-44 years,Male,White,34
Rhode Island,44,2014,45-54 years,Female,White,16
Rhode Island,44,2014,45-54 years,Male,White,29
Rhode Island,44,2014,55-64 years,Female,White,13
Rhode Island,44,2014,55-64 years,Male,White,17
South Carolina,45,1999,35-44 years,Male,White,15
South Carolina,45,2000,25-34 years,Male,White,12
South Carolina,45,2000,35-44 years,Male,White,18
South Carolina,45,2000,45-54 years,Male,White,16
South Carolina,45,2001,25-34 years,Male,White,12
South Carolina,45,2001,35-44 years,Male,White,17
South Carolina,45,2002,25-34 years,Male,White,18
South Carolina,45,2002,35-44 years,Male,White,22
South Carolina,45,2002,45-54 years,Female,White,10
South Carolina,45,2003,25-34 years,Male,White,13
South Carolina,45,2003,35-44 years,Female,White,13
South Carolina,45,2003,35-44 years,Male,White,22
South Carolina,45,2003,45-54 years,Female,White,10
South Carolina,45,2003,45-54 years,Male,White,10
South Carolina,45,2004,15-24 years,Male,White,11
South Carolina,45,2004,25-34 years,Male,White,17
South Carolina,45,2004,35-44 years,Female,White,20
South Carolina,45,2004,35-44 years,Male,White,24
South Carolina,45,2004,45-54 years,Female,White,13
South Carolina,45,2004,45-54 years,Male,White,19
South Carolina,45,2005,15-24 years,Male,White,15
South Carolina,45,2005,25-34 years,Male,White,18
South Carolina,45,2005,35-44 years,Female,White,13
South Carolina,45,2005,35-44 years,Male,White,25
South Carolina,45,2005,45-54 years,Female,White,19
South Carolina,45,2005,45-54 years,Male,White,23
South Carolina,45,2006,15-24 years,Male,White,22
South Carolina,45,2006,25-34 years,Female,White,19
South Carolina,45,2006,25-34 years,Male,White,24
South Carolina,45,2006,35-44 years,Female,White,22
South Carolina,45,2006,35-44 years,Male,White,32
South Carolina,45,2006,45-54 years,Female,White,27
South Carolina,45,2006,45-54 years,Male,White,26
South Carolina,45,2006,55-64 years,Male,White,15
South Carolina,45,2007,15-24 years,Male,White,14
South Carolina,45,2007,25-34 years,Male,White,17
South Carolina,45,2007,35-44 years,Female,White,20
South Carolina,45,2007,35-44 years,Male,White,27
South Carolina,45,2007,45-54 years,Female,White,36
South Carolina,45,2007,45-54 years,Male,White,28
South Carolina,45,2007,55-64 years,Female,White,16
South Carolina,45,2008,15-24 years,Male,White,14
South Carolina,45,2008,25-34 years,Female,White,13
South Carolina,45,2008,25-34 years,Male,White,27
South Carolina,45,2008,35-44 years,Female,White,20
South Carolina,45,2008,35-44 years,Male,White,23
South Carolina,45,2008,45-54 years,Female,White,28
South Carolina,45,2008,45-54 years,Male,White,41
South Carolina,45,2008,55-64 years,Female,White,10
South Carolina,45,2008,55-64 years,Male,White,11
South Carolina,45,2009,15-24 years,Female,White,12
South Carolina,45,2009,15-24 years,Male,White,11
South Carolina,45,2009,25-34 years,Male,White,31
South Carolina,45,2009,35-44 years,Female,White,21
South Carolina,45,2009,35-44 years,Male,White,25
South Carolina,45,2009,45-54 years,Female,White,33
South Carolina,45,2009,45-54 years,Male,White,35
South Carolina,45,2009,55-64 years,Female,White,10
South Carolina,45,2009,55-64 years,Male,White,12
South Carolina,45,2010,15-24 years,Male,White,18
South Carolina,45,2010,25-34 years,Female,White,22
South Carolina,45,2010,25-34 years,Male,White,36
South Carolina,45,2010,35-44 years,Female,White,26
South Carolina,45,2010,35-44 years,Male,White,24
South Carolina,45,2010,45-54 years,Female,White,35
South Carolina,45,2010,45-54 years,Male,White,45
South Carolina,45,2010,55-64 years,Female,White,11
South Carolina,45,2010,55-64 years,Male,White,16
South Carolina,45,2011,15-24 years,Male,White,20
South Carolina,45,2011,25-34 years,Female,White,15
South Carolina,45,2011,25-34 years,Male,White,37
South Carolina,45,2011,35-44 years,Female,White,24
South Carolina,45,2011,35-44 years,Male,White,30
South Carolina,45,2011,45-54 years,Female,White,34
South Carolina,45,2011,45-54 years,Male,White,31
South Carolina,45,2011,55-64 years,Female,White,10
South Carolina,45,2011,55-64 years,Male,White,15
South Carolina,45,2012,15-24 years,Male,White,18
South Carolina,45,2012,25-34 years,Female,White,18
South Carolina,45,2012,25-34 years,Male,White,30
South Carolina,45,2012,35-44 years,Female,White,18
South Carolina,45,2012,35-44 years,Male,White,35
South Carolina,45,2012,45-54 years,Female,White,28
South Carolina,45,2012,45-54 years,Male,White,23
South Carolina,45,2012,55-64 years,Female,White,16
South Carolina,45,2012,55-64 years,Male,White,16
South Carolina,45,2013,25-34 years,Female,White,20
South Carolina,45,2013,25-34 years,Male,White,28
South Carolina,45,2013,35-44 years,Female,White,25
South Carolina,45,2013,35-44 years,Male,White,31
South Carolina,45,2013,45-54 years,Female,White,37
South Carolina,45,2013,45-54 years,Male,White,36
South Carolina,45,2013,55-64 years,Female,White,13
South Carolina,45,2013,55-64 years,Male,White,17
South Carolina,45,2014,15-24 years,Male,White,23
South Carolina,45,2014,25-34 years,Female,White,18
South Carolina,45,2014,25-34 years,Male,White,58
South Carolina,45,2014,35-44 years,Female,White,56
South Carolina,45,2014,35-44 years,Male,White,51
South Carolina,45,2014,45-54 years,Female,White,67
South Carolina,45,2014,45-54 years,Male,White,73
South Carolina,45,2014,55-64 years,Female,White,46
South Carolina,45,2014,55-64 years,Male,White,55
South Carolina,45,2014,65-74 years,Female,White,12
Tennessee,47,1999,25-34 years,Male,White,10
Tennessee,47,1999,35-44 years,Female,White,13
Tennessee,47,1999,35-44 years,Male,White,24
Tennessee,47,1999,45-54 years,Male,White,14
Tennessee,47,2000,35-44 years,Female,White,14
Tennessee,47,2000,35-44 years,Male,White,32
Tennessee,47,2000,45-54 years,Female,White,11
Tennessee,47,2000,45-54 years,Male,White,12
Tennessee,47,2001,15-24 years,Male,White,11
Tennessee,47,2001,25-34 years,Male,White,19
Tennessee,47,2001,35-44 years,Female,White,17
Tennessee,47,2001,35-44 years,Male,White,38
Tennessee,47,2001,45-54 years,Female,White,13
Tennessee,47,2001,45-54 years,Male,White,20
Tennessee,47,2002,25-34 years,Female,White,14
Tennessee,47,2002,25-34 years,Male,White,20
Tennessee,47,2002,35-44 years,Female,White,35
Tennessee,47,2002,35-44 years,Male,White,30
Tennessee,47,2002,45-54 years,Female,White,15
Tennessee,47,2002,45-54 years,Male,White,25
Tennessee,47,2003,15-24 years,Female,White,11
Tennessee,47,2003,15-24 years,Male,White,25
Tennessee,47,2003,25-34 years,Female,White,17
Tennessee,47,2003,25-34 years,Male,White,44
Tennessee,47,2003,35-44 years,Female,White,48
Tennessee,47,2003,35-44 years,Male,White,55
Tennessee,47,2003,45-54 years,Female,White,24
Tennessee,47,2003,45-54 years,Male,White,40
Tennessee,47,2003,55-64 years,Female,White,12
Tennessee,47,2004,15-24 years,Female,White,12
Tennessee,47,2004,15-24 years,Male,White,23
Tennessee,47,2004,25-34 years,Female,White,19
Tennessee,47,2004,25-34 years,Male,White,55
Tennessee,47,2004,35-44 years,Female,White,48
Tennessee,47,2004,35-44 years,Male,White,65
Tennessee,47,2004,45-54 years,Female,White,54
Tennessee,47,2004,45-54 years,Male,White,61
Tennessee,47,2004,55-64 years,Female,White,11
Tennessee,47,2004,55-64 years,Male,White,10
Tennessee,47,2005,15-24 years,Female,White,13
Tennessee,47,2005,15-24 years,Male,White,34
Tennessee,47,2005,25-34 years,Female,White,43
Tennessee,47,2005,25-34 years,Male,White,53
Tennessee,47,2005,35-44 years,Female,White,60
Tennessee,47,2005,35-44 years,Male,White,74
Tennessee,47,2005,45-54 years,Female,White,59
Tennessee,47,2005,45-54 years,Male,White,62
Tennessee,47,2005,55-64 years,Female,White,20
Tennessee,47,2005,55-64 years,Male,White,11
Tennessee,47,2006,15-24 years,Female,White,15
Tennessee,47,2006,15-24 years,Male,White,39
Tennessee,47,2006,25-34 years,Female,White,34
Tennessee,47,2006,25-34 years,Male,White,70
Tennessee,47,2006,35-44 years,Female,White,53
Tennessee,47,2006,35-44 years,Male,White,59
Tennessee,47,2006,45-54 years,Female,White,66
Tennessee,47,2006,45-54 years,Male,White,72
Tennessee,47,2006,55-64 years,Female,White,20
Tennessee,47,2006,55-64 years,Male,White,20
Tennessee,47,2007,15-24 years,Female,White,13
Tennessee,47,2007,15-24 years,Male,White,41
Tennessee,47,2007,25-34 years,Female,White,41
Tennessee,47,2007,25-34 years,Male,White,63
Tennessee,47,2007,35-44 years,Female,White,52
Tennessee,47,2007,35-44 years,Male,White,73
Tennessee,47,2007,45-54 years,Female,White,55
Tennessee,47,2007,45-54 years,Male,White,68
Tennessee,47,2007,55-64 years,Female,White,26
Tennessee,47,2007,55-64 years,Male,White,18
Tennessee,47,2008,15-24 years,Female,White,10
Tennessee,47,2008,15-24 years,Male,White,38
Tennessee,47,2008,25-34 years,Female,White,24
Tennessee,47,2008,25-34 years,Male,White,58
Tennessee,47,2008,35-44 years,Female,White,54
Tennessee,47,2008,35-44 years,Male,White,74
Tennessee,47,2008,45-54 years,Female,White,63
Tennessee,47,2008,45-54 years,Male,White,74
Tennessee,47,2008,55-64 years,Female,White,26
Tennessee,47,2008,55-64 years,Male,White,21
Tennessee,47,2009,15-24 years,Female,White,13
Tennessee,47,2009,15-24 years,Male,White,39
Tennessee,47,2009,25-34 years,Female,White,44
Tennessee,47,2009,25-34 years,Male,White,63
Tennessee,47,2009,35-44 years,Female,White,48
Tennessee,47,2009,35-44 years,Male,White,88
Tennessee,47,2009,45-54 years,Female,White,73
Tennessee,47,2009,45-54 years,Male,White,74
Tennessee,47,2009,55-64 years,Female,White,34
Tennessee,47,2009,55-64 years,Male,White,26
Tennessee,47,2010,15-24 years,Female,White,14
Tennessee,47,2010,15-24 years,Male,White,42
Tennessee,47,2010,25-34 years,Female,White,45
Tennessee,47,2010,25-34 years,Male,White,91
Tennessee,47,2010,35-44 years,Female,White,53
Tennessee,47,2010,35-44 years,Male,White,91
Tennessee,47,2010,45-54 years,Female,White,87
Tennessee,47,2010,45-54 years,Male,White,109
Tennessee,47,2010,55-64 years,Female,White,27
Tennessee,47,2010,55-64 years,Male,White,39
Tennessee,47,2011,15-24 years,Female,White,12
Tennessee,47,2011,15-24 years,Male,White,34
Tennessee,47,2011,25-34 years,Female,White,44
Tennessee,47,2011,25-34 years,Male,White,85
Tennessee,47,2011,35-44 years,Female,White,75
Tennessee,47,2011,35-44 years,Male,White,89
Tennessee,47,2011,45-54 years,Female,White,91
Tennessee,47,2011,45-54 years,Male,White,89
Tennessee,47,2011,55-64 years,Female,White,29
Tennessee,47,2011,55-64 years,Male,White,38
Tennessee,47,2012,15-24 years,Female,White,13
Tennessee,47,2012,15-24 years,Male,White,34
Tennessee,47,2012,25-34 years,Female,White,45
Tennessee,47,2012,25-34 years,Male,White,103
Tennessee,47,2012,35-44 years,Female,White,84
Tennessee,47,2012,35-44 years,Male,White,100
Tennessee,47,2012,45-54 years,Female,White,95
